"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72306013722","2019-09-27T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","62","74","0.00",,,,"67","30.04","FEW:02 70 FEW:02 250","29.59","10.00","66","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/27/19 07:51:02 METAR KRDU 271251Z 07011KT 10SM FEW070 FEW250 23/17 A3006 RMK AO2 SLP173 T02330167 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","61","77","0.00",,,,"58","30.06","BKN:07 75 BKN:07 250","29.61","10.00","67","100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/27/19 08:51:02 METAR KRDU 271351Z 10010KT 10SM BKN075 BKN250 25/16 A3008 RMK AO2 SLP180 T02500161 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","61","78","0.00",,"-0.05","1","56","30.07","FEW:02 38 SCT:04 75 SCT:04 250","29.62","10.00","67","090",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/27/19 09:51:02 METAR KRDU 271451Z 09014KT 10SM FEW038 SCT075 SCT250 26/16 A3009 RMK AO2 SLP184 T02560161 51017 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","61","80","0.00",,,,"52","30.07","FEW:02 40 BKN:07 90 BKN:07 250","29.62","10.00","68","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/27/19 10:51:02 METAR KRDU 271551Z 08008KT 10SM FEW040 BKN090 BKN250 27/16 A3009 RMK AO2 SLP184 T02670161 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","63","82","0.00",,,,"53","30.06","FEW:02 42 SCT:04 95 SCT:04 250","29.61","10.00","70","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/27/19 11:51:02 METAR KRDU 271651Z 07008KT 10SM FEW042 SCT095 SCT250 28/17 A3008 RMK AO2 SLP180 T02780172 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","84","0.00",,"+0.03","8","55","30.04","FEW:02 45 FEW:02 100 FEW:02 250","29.58","10.00","72","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13109/27/19 12:51:02 METAR KRDU 271751Z VRB03KT 10SM FEW045 FEW100 FEW250 29/19 A3005 RMK AO2 SLP172 T02890189 10300 20217 58011 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","84",,,"+0.03","8","55","30.04","41","29.59","9.94","72",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 2//03 10289 20189 30020 40172 58011 91751 333 10300 20217 555 92718=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","68","87","0.00",,,,"53","30.01","FEW:02 45 FEW:02 100 FEW:02 250","29.56","10.00","74","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/27/19 13:51:02 METAR KRDU 271851Z 09010KT 10SM FEW045 FEW100 FEW250 31/20 A3003 RMK AO2 SLP164 T03060200 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","69","86","0.00",,,,"57","30.00","SCT:04 41 BKN:07 250","29.55","10.00","74","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/27/19 14:51:02 METAR KRDU 271951Z 12005KT 10SM SCT041 BKN250 30/21 A3002 RMK AO2 SLP159 T03000206 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","70","85","0.00",,"+0.04","6","61","30.00","SCT:04 35 SCT:04 70 BKN:07 250","29.54","10.00","75","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/27/19 15:51:02 METAR KRDU 272051Z 13005KT 10SM SCT035 SCT070 BKN250 29/21 A3001 RMK AO2 SLP158 T02940211 56014 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","71","83","0.00",,,,"67","30.02","SCT:04 30 BKN:07 250","29.56","10.00","75","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/27/19 16:51:02 METAR KRDU 272151Z 14008KT 10SM SCT030 BKN250 28/22 A3003 RMK AO2 SLP165 T02830217 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","71","82","0.00",,,,"69","30.03","SCT:04 42 OVC:08 250","29.57","10.00","74","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/27/19 17:51:02 METAR KRDU 272251Z 12005KT 10SM SCT042 OVC250 28/22 A3004 RMK AO2 SLP169 T02780217 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","71","79","0.00",,"-0.04","1","77","30.04","FEW:02 45 OVC:08 250","29.59","10.00","74","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14009/27/19 18:51:02 METAR KRDU 272351Z 08008KT 10SM FEW045 OVC250 26/22 A3006 RMK AO2 SLP174 OCNL LTG DSNT S T02610217 10311 20261 51015 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","79",,,"-0.04","1","77","30.04","41","29.60","9.94","74","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 80808 10261 20217 30023 40174 51015 92351 333 10311 20200 555 92800=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","71","78","0.00",,,,"79","30.05","FEW:02 45 OVC:08 250","29.60","10.00","73","120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/27/19 19:51:01 METAR KRDU 280051Z 12010KT 10SM FEW045 OVC250 26/22 A3007 RMK AO2 SLP177 OCNL LTG DSNT SE-S T02560217","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","71","78","0.00",,,,"79","30.07","SCT:04 43 BKN:07 70 OVC:08 250","29.61","10.00","73","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12609/27/19 20:51:01 METAR KRDU 280151Z 12008KT 10SM SCT043 BKN070 OVC250 26/22 A3008 RMK AO2 SLP182 OCNL LTG DSNT S-SW T02560217","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","71","77","0.00",,"-0.04","3","82","30.09","SCT:04 15 SCT:04 43 BKN:07 70","29.63","10.00","73","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/27/19 21:51:01 METAR KRDU 280251Z 13005KT 10SM SCT015 SCT043 BKN070 25/22 A3010 RMK AO2 SLP188 T02500217 53014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","71","76","0.00",,,,"85","30.09","FEW:02 15 SCT:04 50 SCT:04 70","29.64","10.00","73","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/27/19 22:51:02 METAR KRDU 280351Z 16003KT 10SM FEW015 SCT050 SCT070 24/22 A3011 RMK AO2 SLP190 T02440217","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","71","75","T","-RA:02 |RA |RA",,,"88","30.08","FEW:02 50 SCT:04 75 OVC:08 170","29.62","10.00","72","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13909/27/19 23:51:02 METAR KRDU 280451Z 15004KT 10SM -RA FEW050 SCT075 OVC170 24/22 A3009 RMK AO2 RAB08E33B49 SLP185 P0000 T02390217 403110200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-27T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"66","78","69","30.02","29.54","70","8.1","13","9.8","0","88","68","090","23","T","0","0.0","090","17","RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8824 HR MIN TEMP (F): 68AVERAGE STATION PRESSURE:29.545 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:0249 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG): 90 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.1 24 HR AVG TEMP (F): 78DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13 LATEST DAY MAX TEMP (0700-1900 LST):88  LATEST NIGHT MIN TEMP(1900-0800 LST):68 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0607","1805",,"2009-07-08"
"72306013722","2019-09-28T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","71","73","T",,"+0.02","8","94","30.06","FEW:02 50 FEW:02 85 BKN:07 170","29.61","10.00","72","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14909/28/19 00:51:02 METAR KRDU 280551Z 17004KT 10SM FEW050 FEW085 BKN170 23/22 A3008 RMK AO2 RAE20 SLP180 P0000 60000 T02280217 10261 20228 58007 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","73",,,"+0.02","8","94","30.06","57","29.62","9.94","72","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672306 12766 61704 10228 20217 30030 40180 58007 69901 90551 333 10261 20200 555 92806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","71","73","0.00",,,,"94","30.06","FEW:02 15 FEW:02 85 SCT:04 170","29.61","10.00","72","210",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/28/19 01:51:02 METAR KRDU 280651Z 21003KT 10SM FEW015 FEW085 SCT170 23/22 A3008 RMK AO2 SLP180 T02280217 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T02:32:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","71","73",,,,,"94",,"FEW:02 8 FEW:02 85 SCT:04 170","29.61","9.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/28/19 02:32:02 SPECI KRDU 280732Z 00000KT 9SM FEW008 FEW085 SCT170 23/22 A3008 RMK AO2 T02280217 (SMK)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","72","73","0.00",,,,"96","30.06","FEW:02 8 FEW:02 85 SCT:04 170","29.61","9.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 02:51:02 METAR KRDU 280751Z 00000KT 9SM FEW008 FEW085 SCT170 23/22 A3008 RMK AO2 SLP181 T02280222 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","71","72","0.00",,"-0.03","3","97","30.09","FEW:02 8 FEW:02 85 SCT:04 250","29.64","8.00","71","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/28/19 03:51:02 METAR KRDU 280851Z 28003KT 8SM FEW008 FEW085 SCT250 22/22 A3011 RMK AO2 SLP191 T02220217 53011 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","71","72","0.00",,,,"97","30.11","FEW:02 8 SCT:04 38 BKN:07 80","29.66","8.00","71","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 04:51:02 METAR KRDU 280951Z 23005KT 8SM FEW008 SCT038 BKN080 22/22 A3013 RMK AO2 SLP197 T02220217 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","71","72","0.00",,,,"97","30.12","FEW:02 38 SCT:04 110 SCT:04 250","29.66","8.00","71","220",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 05:51:02 METAR KRDU 281051Z 22009KT 8SM FEW038 SCT110 SCT250 22/22 A3013 RMK AO2 SLP199 T02220217 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","71","72","0.00",,"-0.04","1","97","30.13","FEW:02 100 FEW:02 200","29.68","8.00","71","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12209/28/19 06:51:02 METAR KRDU 281151Z 23004KT 8SM FEW100 FEW200 22/22 A3015 RMK AO2 SLP204 T02220217 10228 20217 51012 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","72",,,"-0.04","1","97","30.13",,"29.69","7.46","71","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32962 22304 10222 20217 30053 40204 51012 91151 333 10311 20217 555 92812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","72","75","0.00",,,,"90","30.15","FEW:02 10 FEW:02 120 FEW:02 200","29.69","10.00","73","230",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 07:51:02 METAR KRDU 281251Z 23011KT 10SM FEW010 FEW120 FEW200 24/22 A3016 RMK AO2 SLP209 T02390222 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","71","79","0.00",,,,"77","30.15","FEW:02 15 FEW:02 120 FEW:02 250","29.70","10.00","74","230","21","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/28/19 08:51:02 METAR KRDU 281351Z 23013G18KT 10SM FEW015 FEW120 FEW250 26/22 A3017 RMK AO2 SLP210 T02610217 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","69","84","0.00",,"-0.03","1","61","30.16","FEW:02 22 FEW:02 120 FEW:02 250","29.71","10.00","74","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/28/19 09:51:02 METAR KRDU 281451Z 24009KT 10SM FEW022 FEW120 FEW250 29/21 A3018 RMK AO2 SLP213 T02890206 51010 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","66","86","0.00",,,,"51","30.16","FEW:02 30 FEW:02 100 FEW:02 250","29.70","10.00","73","220","23","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/28/19 10:51:02 METAR KRDU 281551Z 22012G20KT 10SM FEW030 FEW100 FEW250 30/19 A3017 RMK AO2 SLP212 T03000189 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","64","89","0.00",,,,"43","30.14","FEW:02 30 FEW:02 120 FEW:02 250","29.69","10.00","72","260",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 11:51:02 METAR KRDU 281651Z 26012KT 10SM FEW030 FEW120 FEW250 32/18 A3016 RMK AO2 SLP207 T03170178 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","65","92","0.00",,"+0.05","8","41","30.11","FEW:02 40 FEW:02 100","29.66","10.00","74","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12309/28/19 12:51:02 METAR KRDU 281751Z 22010KT 10SM FEW040 FEW100 33/18 A3013 RMK AO2 SLP198 T03330183 10333 20222 58016 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","92",,,"+0.05","8","41","30.11","41","29.67","9.94","74","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32666 22210 10333 20183 30047 40198 58016 91751 333 10333 20222 555 92818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","64","93","0.00",,,,"38","30.09","FEW:02 40 FEW:02 100 FEW:02 250","29.64","10.00","74","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 13:51:02 METAR KRDU 281851Z VRB05KT 10SM FEW040 FEW100 FEW250 34/18 A3011 RMK AO2 SLP191 T03390178 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","65","93","0.00",,,,"40","30.08","FEW:02 40 FEW:02 150 SCT:04 250","29.63","10.00","74","230",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/28/19 14:51:02 METAR KRDU 281951Z 23012KT 10SM FEW040 FEW150 SCT250 34/18 A3010 RMK AO2 SLP187 T03390183 (HA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","64","92","0.00",,"+0.04","6","40","30.08","SCT:04 150 BKN:07 250","29.63","10.00","73","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/28/19 15:51:02 METAR KRDU 282051Z 23009KT 10SM SCT150 BKN250 33/18 A3010 RMK AO2 SLP186 T03330178 56012 (HA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","63","90","0.00",,,,"41","30.09","SCT:04 150 BKN:07 250","29.63","10.00","72","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/28/19 16:51:02 METAR KRDU 282151Z 23009KT 10SM SCT150 BKN250 32/17 A3010 RMK AO2 SLP188 T03220172 (HA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-28T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","69","86","0.00",,,,"57","30.09","SCT:04 150 SCT:04 250","29.64","10.00","74","170",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/28/19 17:51:02 METAR KRDU 282251Z 17007KT 10SM SCT150 SCT250 30/21 A3011 RMK AO2 SLP190 T03000206 (HA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
